日期,指数代码,指数名称,用途,开盘价,收盘价,最高价,最低价,成交量
2022-02-25,000300,沪深300,CAPM市场基准,4564.632,4573.425,4611.86,4561.896,14972258300
2022-02-28,000300,沪深300,CAPM市场基准,4563.743,4581.646,4581.646,4530.676,13540697800
2022-03-01,000300,沪深300,CAPM市场基准,4597.855,4619.686,4623.431,4583.917,12313922000
2022-03-02,000300,沪深300,CAPM市场基准,4594.017,4578.601,4594.017,4558.442,11329832500
2022-03-03,000300,沪深300,CAPM市场基准,4595.025,4551.628,4599.397,4544.431,13828587700
2022-03-04,000300,沪深300,CAPM市场基准,4513.364,4496.43,4539.393,4481.493,12726680600
2022-03-07,000300,沪深300,CAPM市场基准,4462.517,4352.778,4462.517,4338.304,16219770600
2022-03-08,000300,沪深300,CAPM市场基准,4361.642,4265.391,4383.647,4252.539,16786327700
2022-03-09,000300,沪深300,CAPM市场基准,4280.979,4226.346,4304.482,4068.193,19423290000
2022-03-10,000300,沪深300,CAPM市场基准,4326.204,4292.837,4335.673,4288.508,14526638300
2022-03-11,000300,沪深300,CAPM市场基准,4231.196,4306.522,4316.044,4176.452,15239992100
2022-03-14,000300,沪深300,CAPM市场基准,4248.153,4174.758,4280.361,4174.758,13018723600
2022-03-15,000300,沪深300,CAPM市场基准,4125.487,3983.812,4163.418,3983.812,20252469900
2022-03-16,000300,沪深300,CAPM市场基准,4053.099,4156.081,4168.585,3942.861,19602198200
2022-03-17,000300,沪深300,CAPM市场基准,4237.672,4237.696,4302.743,4217.804,17940734400
2022-03-18,000300,沪深300,CAPM市场基准,4218.474,4265.902,4283.368,4194.94,14945830500
2022-03-21,000300,沪深300,CAPM市场基准,4280.14,4258.746,4287.817,4223.024,12703636000
2022-03-22,000300,沪深300,CAPM市场基准,4252.566,4255.295,4283.334,4236.689,12638247000
2022-03-23,000300,沪深300,CAPM市场基准,4269.609,4276.517,4287.577,4241.957,11708907800
2022-03-24,000300,沪深300,CAPM市场基准,4249.533,4251.306,4273.957,4216.851,10891827200
2022-03-25,000300,沪深300,CAPM市场基准,4249.073,4174.574,4254.845,4173.93,10880804600
2022-03-28,000300,沪深300,CAPM市场基准,4128.838,4148.466,4174.121,4091.298,11844902100
2022-03-29,000300,沪深300,CAPM市场基准,4155.418,4134.144,4177.213,4124.718,10026697200
2022-03-30,000300,沪深300,CAPM市场基准,4162.167,4254.099,4254.099,4160.735,13834602400
2022-03-31,000300,沪深300,CAPM市场基准,4234.716,4222.597,4247.36,4214.535,13402918500
2022-04-01,000300,沪深300,CAPM市场基准,4198.819,4276.158,4290.671,4190.084,13380305300
2022-04-06,000300,沪深300,CAPM市场基准,4258.833,4263.841,4277.524,4236.728,15906219500
2022-04-07,000300,沪深300,CAPM市场基准,4240.024,4209.1,4278.113,4205.743,13488035300
2022-04-08,000300,沪深300,CAPM市场基准,4213.211,4230.767,4237.813,4175.529,14284379300
2022-04-11,000300,沪深300,CAPM市场基准,4203.79,4100.07,4203.79,4089.093,14819707100
2022-04-12,000300,沪深300,CAPM市场基准,4102.971,4179.973,4179.973,4075.796,14428568400
2022-04-13,000300,沪深300,CAPM市场基准,4154.412,4139.737,4194.037,4139.737,12509748900
2022-04-14,000300,沪深300,CAPM市场基准,4172.644,4191.568,4217.061,4155.551,12479131600
2022-04-15,000300,沪深300,CAPM市场基准,4162.372,4188.747,4211.317,4152.974,12476226300
2022-04-18,000300,沪深300,CAPM市场基准,4152.931,4166.384,4171.743,4119.994,11750461000
2022-04-19,000300,沪深300,CAPM市场基准,4161.933,4134.902,4186.939,4115.418,11021747100
2022-04-20,000300,沪深300,CAPM市场基准,4130.543,4070.789,4136.166,4060.504,11733165800
2022-04-21,000300,沪深300,CAPM市场基准,4048.734,3995.83,4086.439,3978.367,13278382800
2022-04-22,000300,沪深300,CAPM市场基准,3967.202,4013.25,4037.084,3953.722,12210181100
2022-04-25,000300,沪深300,CAPM市场基准,3933.446,3814.913,3958.21,3814.913,16836450200
2022-04-26,000300,沪深300,CAPM市场基准,3822.489,3784.12,3871.85,3773.899,15757761100
2022-04-27,000300,沪深300,CAPM市场基准,3758.084,3895.536,3895.731,3757.086,17273404600
2022-04-28,000300,沪深300,CAPM市场基准,3883.42,3921.107,3943.435,3873.578,15305658600
2022-04-29,000300,沪深300,CAPM市场基准,3939.624,4016.241,4017.428,3898.57,17945837700
2022-05-05,000300,沪深300,CAPM市场基准,3995.353,4010.21,4039.7,3988.931,15417071600
2022-05-06,000300,沪深300,CAPM市场基准,3928.855,3908.815,3947.238,3902.051,12300555100
2022-05-09,000300,沪深300,CAPM市场基准,3883.951,3877.436,3914.112,3854.935,9293669400
2022-05-10,000300,沪深300,CAPM市场基准,3820.628,3919.868,3932.682,3808.57,13641691800
2022-05-11,000300,沪深300,CAPM市场基准,3917.932,3976.423,4033.303,3916.525,16563225600
2022-05-12,000300,沪深300,CAPM市场基准,3949.949,3958.74,3985.927,3935.589,11337606600
2022-05-13,000300,沪深300,CAPM市场基准,3983.82,3988.6,4003.854,3957.139,10996835700
2022-05-16,000300,沪深300,CAPM市场基准,4014.996,3956.538,4018.028,3947.746,11242529400
2022-05-17,000300,沪深300,CAPM市场基准,3961.761,4005.893,4005.893,3955.102,10966145400
2022-05-18,000300,沪深300,CAPM市场基准,4015.013,3991.907,4017.341,3964.75,10807423300
2022-05-19,000300,沪深300,CAPM市场基准,3938.296,3999.598,3999.598,3933.745,11629342000
2022-05-20,000300,沪深300,CAPM市场基准,4020.816,4077.6,4077.602,4020.816,14706917300
2022-05-23,000300,沪深300,CAPM市场基准,4080.969,4053.982,4080.969,4029.085,13047781000
2022-05-24,000300,沪深300,CAPM市场基准,4052.868,3959.154,4055.783,3959.154,14555433600
2022-05-25,000300,沪深300,CAPM市场基准,3959.767,3983.178,3983.624,3946.808,10773401500
2022-05-26,000300,沪深300,CAPM市场基准,3987.682,3993.045,4015.747,3938.239,12626368900
2022-05-27,000300,沪深300,CAPM市场基准,4022.71,4001.299,4051.143,3983.384,11276933700
2022-05-30,000300,沪深300,CAPM市场基准,4020.858,4029.018,4040.819,4003.377,11115224100
2022-05-31,000300,沪深300,CAPM市场基准,4031.762,4091.518,4096.197,4020.378,13541551300
2022-06-01,000300,沪深300,CAPM市场基准,4086.618,4083.177,4094.901,4058.847,11485087900
2022-06-02,000300,沪深300,CAPM市场基准,4064.0,4089.568,4091.152,4057.914,11389363800
2022-06-06,000300,沪深300,CAPM市场基准,4090.529,4166.085,4166.615,4063.906,16787101100
2022-06-07,000300,沪深300,CAPM市场基准,4165.69,4179.129,4198.086,4155.168,14299288100
2022-06-08,000300,沪深300,CAPM市场基准,4187.148,4219.812,4224.81,4158.033,15737405700
2022-06-09,000300,沪深300,CAPM市场基准,4211.723,4175.675,4227.448,4160.881,16844915400
2022-06-10,000300,沪深300,CAPM市场基准,4145.651,4238.994,4241.354,4140.22,18479621400
2022-06-13,000300,沪深300,CAPM市场基准,4194.457,4189.353,4218.233,4156.715,16847562200
2022-06-14,000300,沪深300,CAPM市场基准,4143.223,4222.311,4224.086,4102.929,17138590400
2022-06-15,000300,沪深300,CAPM市场基准,4228.293,4278.218,4348.423,4228.293,25704659000
2022-06-16,000300,沪深300,CAPM市场基准,4282.083,4250.061,4302.921,4241.075,18407441600
2022-06-17,000300,沪深300,CAPM市场基准,4219.234,4309.044,4318.766,4218.682,15864909800
2022-06-20,000300,沪深300,CAPM市场基准,4322.832,4330.433,4368.356,4297.891,16566638200
2022-06-21,000300,沪深300,CAPM市场基准,4327.916,4325.566,4357.34,4287.141,16466761500
2022-06-22,000300,沪深300,CAPM市场基准,4331.902,4270.623,4333.183,4269.246,15856585400
2022-06-23,000300,沪深300,CAPM市场基准,4277.956,4343.878,4343.878,4260.9,17088236000
2022-06-24,000300,沪深300,CAPM市场基准,4354.553,4394.772,4400.685,4346.122,16897219900
2022-06-27,000300,沪深300,CAPM市场基准,4414.332,4444.264,4472.695,4414.332,17738567600
2022-06-28,000300,沪深300,CAPM市场基准,4442.581,4490.517,4497.895,4407.352,17475648900
2022-06-29,000300,沪深300,CAPM市场基准,4472.735,4421.357,4503.131,4413.996,18727668800
2022-06-30,000300,沪深300,CAPM市场基准,4418.066,4485.011,4514.997,4418.066,15666628900
2022-07-01,000300,沪深300,CAPM市场基准,4489.52,4466.718,4500.985,4449.291,14477959900
2022-07-04,000300,沪深300,CAPM市场基准,4447.216,4496.03,4496.034,4427.823,14634565100
2022-07-05,000300,沪深300,CAPM市场基准,4505.457,4489.538,4530.325,4439.451,15496241500
2022-07-06,000300,沪深300,CAPM市场基准,4475.482,4423.97,4484.362,4393.417,14980023500
2022-07-07,000300,沪深300,CAPM市场基准,4425.281,4443.474,4457.343,4391.194,13266090600
2022-07-08,000300,沪深300,CAPM市场基准,4468.063,4428.781,4479.494,4426.886,12319573900
2022-07-11,000300,沪深300,CAPM市场基准,4406.148,4354.617,4406.148,4330.582,13444857800
2022-07-12,000300,沪深300,CAPM市场基准,4352.646,4313.618,4370.341,4296.622,13018783800
2022-07-13,000300,沪深300,CAPM市场基准,4313.359,4321.462,4341.466,4284.942,13111317900
2022-07-14,000300,沪深300,CAPM市场基准,4308.823,4322.074,4352.098,4292.76,14525092600
2022-07-15,000300,沪深300,CAPM市场基准,4299.471,4248.527,4344.857,4248.527,15021445300
2022-07-18,000300,沪深300,CAPM市场基准,4262.154,4292.586,4300.778,4217.506,12260119200
2022-07-19,000300,沪深300,CAPM市场基准,4288.444,4269.34,4288.444,4238.824,10380573000
2022-07-20,000300,沪深300,CAPM市场基准,4291.281,4283.803,4303.367,4269.972,9449014400
2022-07-21,000300,沪深300,CAPM市场基准,4270.362,4236.058,4283.147,4236.05,11715634400
2022-07-22,000300,沪深300,CAPM市场基准,4251.787,4238.234,4275.47,4207.314,10384062400
2022-07-25,000300,沪深300,CAPM市场基准,4233.928,4212.644,4234.845,4201.919,8363666400
2022-07-26,000300,沪深300,CAPM市场基准,4220.091,4245.976,4259.985,4214.534,8582327400
2022-07-27,000300,沪深300,CAPM市场基准,4236.154,4225.036,4242.095,4217.281,7890494000
2022-07-28,000300,沪深300,CAPM市场基准,4242.274,4225.673,4267.918,4223.029,10753193000
2022-07-29,000300,沪深300,CAPM市场基准,4226.425,4170.102,4243.514,4160.874,11417928600
2022-08-01,000300,沪深300,CAPM市场基准,4160.648,4188.678,4196.574,4129.453,10774902900
2022-08-02,000300,沪深300,CAPM市场基准,4144.377,4107.024,4144.377,4071.431,14222442500
2022-08-03,000300,沪深300,CAPM市场基准,4114.825,4066.975,4150.98,4058.179,11666612400
2022-08-04,000300,沪深300,CAPM市场基准,4089.442,4101.537,4108.159,4064.659,8953264400
2022-08-05,000300,沪深300,CAPM市场基准,4109.629,4156.911,4159.485,4097.863,10257100400
2022-08-08,000300,沪深300,CAPM市场基准,4142.111,4148.075,4155.73,4135.081,9020813800
2022-08-09,000300,沪深300,CAPM市场基准,4143.666,4156.291,4161.809,4131.425,8413695900
2022-08-10,000300,沪深300,CAPM市场基准,4149.207,4109.737,4160.787,4092.546,8556583900
2022-08-11,000300,沪深300,CAPM市场基准,4130.741,4193.543,4193.812,4116.056,12138505100
2022-08-12,000300,沪深300,CAPM市场基准,4185.42,4191.152,4202.466,4175.05,10680829500
2022-08-15,000300,沪深300,CAPM市场基准,4180.001,4185.679,4219.918,4174.3,10589849500
2022-08-16,000300,沪深300,CAPM市场基准,4190.527,4177.837,4208.801,4170.52,9390613900
2022-08-17,000300,沪深300,CAPM市场基准,4182.567,4216.959,4222.787,4155.173,11286465900
2022-08-18,000300,沪深300,CAPM市场基准,4205.785,4180.1,4211.914,4173.541,10105265000
2022-08-19,000300,沪深300,CAPM市场基准,4174.546,4151.074,4185.658,4151.074,11740297800
2022-08-22,000300,沪深300,CAPM市场基准,4135.162,4181.397,4183.65,4134.201,11244272000
2022-08-23,000300,沪深300,CAPM市场基准,4175.531,4161.082,4187.388,4147.413,10315351200
2022-08-24,000300,沪深300,CAPM市场基准,4168.576,4082.42,4174.157,4079.093,11906967900
2022-08-25,000300,沪深300,CAPM市场基准,4093.295,4116.24,4119.62,4058.745,11132074500
2022-08-26,000300,沪深300,CAPM市场基准,4127.814,4107.546,4139.788,4102.682,9900049300
2022-08-29,000300,沪深300,CAPM市场基准,4063.883,4089.521,4092.947,4059.596,9435443200
2022-08-30,000300,沪深300,CAPM市场基准,4088.526,4075.794,4093.136,4048.524,9330166200
2022-08-31,000300,沪深300,CAPM市场基准,4057.144,4078.84,4112.849,4046.623,13244976500
2022-09-01,000300,沪深300,CAPM市场基准,4066.187,4043.74,4090.885,4041.128,9738707100
2022-09-02,000300,沪深300,CAPM市场基准,4054.842,4023.613,4056.181,4004.911,8678927800
2022-09-05,000300,沪深300,CAPM市场基准,4010.405,4015.426,4016.999,3982.74,9376710900
2022-09-06,000300,沪深300,CAPM市场基准,4024.473,4052.28,4054.004,4009.583,11350626500
2022-09-07,000300,沪深300,CAPM市场基准,4032.723,4054.983,4067.544,4028.374,10767805900
2022-09-08,000300,沪深300,CAPM市场基准,4059.169,4037.684,4067.758,4036.023,10088604900
2022-09-09,000300,沪深300,CAPM市场基准,4050.585,4093.787,4099.008,4042.25,11842711400
2022-09-13,000300,沪深300,CAPM市场基准,4112.012,4111.115,4128.111,4097.141,11178973700
2022-09-14,000300,沪深300,CAPM市场基准,4058.044,4065.359,4089.058,4047.919,9079368100
2022-09-15,000300,沪深300,CAPM市场基准,4078.65,4027.119,4088.808,3998.856,12395119600
2022-09-16,000300,沪深300,CAPM市场基准,4013.583,3932.683,4019.41,3932.683,13719365500
2022-09-19,000300,沪深300,CAPM市场基准,3928.424,3928.0,3953.649,3910.311,9771957500
2022-09-20,000300,沪深300,CAPM市场基准,3945.647,3932.836,3957.554,3921.688,8482413400
2022-09-21,000300,沪深300,CAPM市场基准,3921.318,3903.735,3924.391,3884.227,8645839100
2022-09-22,000300,沪深300,CAPM市场基准,3875.177,3869.344,3900.274,3860.231,8094691900
2022-09-23,000300,沪深300,CAPM市场基准,3865.105,3856.021,3888.396,3829.691,9434246200
2022-09-26,000300,沪深300,CAPM市场基准,3829.596,3836.677,3893.319,3827.95,10452603100
2022-09-27,000300,沪深300,CAPM市场基准,3844.069,3892.295,3893.028,3827.927,8886016000
2022-09-28,000300,沪深300,CAPM市场基准,3879.44,3828.71,3879.44,3828.055,8659221300
2022-09-29,000300,沪深300,CAPM市场基准,3864.316,3827.143,3873.182,3808.65,8565414200
2022-09-30,000300,沪深300,CAPM市场基准,3833.35,3804.885,3848.602,3801.28,7855996600
2022-10-10,000300,沪深300,CAPM市场基准,3806.56,3720.937,3807.457,3715.714,10264759500
2022-10-11,000300,沪深300,CAPM市场基准,3732.019,3727.687,3739.808,3706.063,8394462500
2022-10-12,000300,沪深300,CAPM市场基准,3722.866,3784.306,3784.306,3661.526,10808931900
2022-10-13,000300,沪深300,CAPM市场基准,3756.418,3752.673,3783.596,3749.639,9901891500
2022-10-14,000300,沪深300,CAPM市场基准,3783.316,3842.47,3863.227,3780.842,11624229300
2022-10-17,000300,沪深300,CAPM市场基准,3822.243,3846.412,3849.621,3809.12,10419201900
2022-10-18,000300,沪深300,CAPM市场基准,3865.826,3838.267,3870.216,3831.172,8834690700
2022-10-19,000300,沪深300,CAPM市场基准,3827.466,3776.534,3840.487,3776.534,8157484400
2022-10-20,000300,沪深300,CAPM市场基准,3746.579,3754.927,3804.247,3726.793,9029089500
2022-10-21,000300,沪深300,CAPM市场基准,3753.89,3742.893,3768.69,3724.69,9875003800
2022-10-24,000300,沪深300,CAPM市场基准,3727.915,3633.373,3762.158,3619.988,13005686400
2022-10-25,000300,沪深300,CAPM市场基准,3621.936,3627.454,3670.733,3594.701,11095388200
2022-10-26,000300,沪深300,CAPM市场基准,3633.311,3656.903,3700.88,3633.311,12130154800
2022-10-27,000300,沪深300,CAPM市场基准,3667.665,3631.145,3685.084,3631.064,11799867500
2022-10-28,000300,沪深300,CAPM市场基准,3605.16,3541.33,3618.864,3533.499,11877216200
2022-10-31,000300,沪深300,CAPM市场基准,3504.507,3508.703,3553.387,3495.951,13846565500
2022-11-01,000300,沪深300,CAPM市场基准,3519.817,3634.173,3634.173,3517.621,14928669800
2022-11-02,000300,沪深300,CAPM市场基准,3620.369,3677.805,3703.465,3610.803,14159291900
2022-11-03,000300,沪深300,CAPM市场基准,3645.06,3647.897,3670.157,3628.499,11056603500
2022-11-04,000300,沪深300,CAPM市场基准,3646.771,3767.175,3782.882,3646.771,14973494900
2022-11-07,000300,沪深300,CAPM市场基准,3754.523,3775.297,3792.794,3746.372,12982637100
2022-11-08,000300,沪深300,CAPM市场基准,3773.661,3749.325,3779.116,3723.342,9901645100
2022-11-09,000300,沪深300,CAPM市场基准,3750.782,3714.27,3760.407,3711.268,8943452500
2022-11-10,000300,沪深300,CAPM市场基准,3685.827,3685.689,3701.531,3665.059,10350930200
2022-11-11,000300,沪深300,CAPM市场基准,3787.757,3788.439,3828.9,3747.09,18968558600
2022-11-14,000300,沪深300,CAPM市场基准,3818.145,3794.017,3848.412,3781.778,16966504800
2022-11-15,000300,沪深300,CAPM市场基准,3788.926,3865.973,3871.642,3775.499,15151565000
2022-11-16,000300,沪深300,CAPM市场基准,3860.811,3834.39,3877.678,3829.313,12061096400
2022-11-17,000300,沪深300,CAPM市场基准,3821.271,3818.664,3821.742,3776.574,10594063200
2022-11-18,000300,沪深300,CAPM市场基准,3823.821,3801.569,3840.302,3801.569,11507877700
2022-11-21,000300,沪深300,CAPM市场基准,3769.627,3769.127,3769.873,3733.995,9586696600
2022-11-22,000300,沪深300,CAPM市场基准,3766.082,3769.573,3809.858,3751.045,14448633400
2022-11-23,000300,沪深300,CAPM市场基准,3760.216,3773.529,3791.178,3753.214,14452791100
2022-11-24,000300,沪深300,CAPM市场基准,3791.54,3756.808,3804.899,3751.382,10107344700
2022-11-25,000300,沪深300,CAPM市场基准,3751.282,3775.776,3790.566,3743.414,14292971100
2022-11-28,000300,沪深300,CAPM市场基准,3701.902,3733.242,3736.081,3672.131,12782574800
2022-11-29,000300,沪深300,CAPM市场基准,3766.57,3848.422,3854.774,3766.57,17870139200
2022-11-30,000300,沪深300,CAPM市场基准,3836.56,3853.037,3867.659,3833.827,15751140000
2022-12-01,000300,沪深300,CAPM市场基准,3921.295,3894.769,3944.565,3893.872,16996458500
2022-12-02,000300,沪深300,CAPM市场基准,3886.403,3870.948,3898.115,3865.884,11678635000
2022-12-05,000300,沪深300,CAPM市场基准,3907.638,3946.876,3947.476,3900.674,20174722100
2022-12-06,000300,沪深300,CAPM市场基准,3929.006,3968.198,3988.901,3922.997,15510832300
2022-12-07,000300,沪深300,CAPM市场基准,3956.672,3958.441,3999.586,3944.183,14300135600
2022-12-08,000300,沪深300,CAPM市场基准,3953.199,3959.18,3971.493,3941.297,11519998600
2022-12-09,000300,沪深300,CAPM市场基准,3961.992,3998.244,4003.318,3944.44,15377495400
2022-12-12,000300,沪深300,CAPM市场基准,3976.172,3953.443,3983.433,3950.32,12593536800
2022-12-13,000300,沪深300,CAPM市场基准,3953.548,3945.681,3964.396,3939.98,10099410000
2022-12-14,000300,沪深300,CAPM市场基准,3952.789,3954.886,3972.738,3935.767,9852800600
2022-12-15,000300,沪深300,CAPM市场基准,3954.672,3951.989,3963.5,3926.5,8886472500
2022-12-16,000300,沪深300,CAPM市场基准,3931.232,3954.227,3960.471,3929.487,9317856700
2022-12-19,000300,沪深300,CAPM市场基准,3952.771,3893.221,3966.568,3878.437,10691907500
2022-12-20,000300,沪深300,CAPM市场基准,3881.226,3829.017,3881.273,3811.476,8309682200
2022-12-21,000300,沪深300,CAPM市场基准,3839.001,3830.538,3853.727,3821.404,6483921500
2022-12-22,000300,沪深300,CAPM市场基准,3859.204,3836.028,3882.126,3821.342,8370517300
2022-12-23,000300,沪深300,CAPM市场基准,3811.616,3828.219,3848.344,3805.949,6527814800
2022-12-26,000300,沪深300,CAPM市场基准,3830.568,3843.489,3856.807,3827.519,7300571200
2022-12-27,000300,沪深300,CAPM市场基准,3860.905,3887.854,3891.85,3856.58,7751535000
2022-12-28,000300,沪深300,CAPM市场基准,3874.913,3871.264,3884.721,3854.941,8442465600
2022-12-29,000300,沪深300,CAPM市场基准,3854.236,3856.701,3868.293,3838.48,7939481500
2022-12-30,000300,沪深300,CAPM市场基准,3873.936,3871.634,3887.553,3868.757,7877327200
2023-01-03,000300,沪深300,CAPM市场基准,3864.836,3887.899,3893.99,3831.245,11505187500
2023-01-04,000300,沪深300,CAPM市场基准,3886.25,3892.948,3905.903,3873.655,11066074300
2023-01-05,000300,沪深300,CAPM市场基准,3913.493,3968.578,3974.875,3912.26,11650239500
2023-01-06,000300,沪深300,CAPM市场基准,3969.549,3980.889,4000.414,3966.47,11095303800
2023-01-09,000300,沪深300,CAPM市场基准,3998.528,4013.12,4023.09,3990.707,11705442500
2023-01-10,000300,沪深300,CAPM市场基准,4014.713,4017.474,4030.457,4002.23,10175114100
2023-01-11,000300,沪深300,CAPM市场基准,4019.884,4010.031,4043.399,4008.015,9999788900
2023-01-12,000300,沪深300,CAPM市场基准,4021.755,4017.869,4030.288,4003.508,9055262700
2023-01-13,000300,沪深300,CAPM市场基准,4032.291,4074.377,4074.377,4027.886,9587189600
2023-01-16,000300,沪深300,CAPM市场基准,4077.879,4137.964,4177.104,4076.639,15139545500
2023-01-17,000300,沪深300,CAPM市场基准,4138.843,4137.242,4148.584,4118.157,9547904000
2023-01-18,000300,沪深300,CAPM市场基准,4140.102,4130.314,4151.458,4125.769,8420064500
2023-01-19,000300,沪深300,CAPM市场基准,4125.577,4156.008,4156.008,4105.98,9460839800
2023-01-20,000300,沪深300,CAPM市场基准,4166.844,4181.527,4189.831,4161.67,12355380900
2023-01-30,000300,沪深300,CAPM市场基准,4267.625,4201.345,4268.152,4197.86,16460706400
2023-01-31,000300,沪深300,CAPM市场基准,4200.581,4156.858,4212.735,4153.048,12455083500
2023-02-01,000300,沪深300,CAPM市场基准,4170.132,4195.933,4195.933,4137.766,14100895400
2023-02-02,000300,沪深300,CAPM市场基准,4207.412,4181.149,4207.412,4170.557,13382373600
2023-02-03,000300,沪深300,CAPM市场基准,4162.026,4141.632,4162.026,4103.165,11704122100
2023-02-06,000300,沪深300,CAPM市场基准,4103.831,4086.878,4105.945,4065.222,11019271700
2023-02-07,000300,沪深300,CAPM市场基准,4098.312,4094.234,4107.344,4077.962,9136007200
2023-02-08,000300,沪深300,CAPM市场基准,4099.857,4076.141,4111.475,4072.647,8478609900
2023-02-09,000300,沪深300,CAPM市场基准,4067.563,4130.857,4130.857,4064.749,10228996100
2023-02-10,000300,沪深300,CAPM市场基准,4124.099,4106.31,4125.289,4092.347,9671673300
2023-02-13,000300,沪深300,CAPM市场基准,4098.88,4143.574,4146.45,4092.273,12889257700
2023-02-14,000300,沪深300,CAPM市场基准,4151.247,4145.29,4152.049,4125.258,10249989000
2023-02-15,000300,沪深300,CAPM市场基准,4146.855,4123.689,4153.716,4115.967,12166450800
2023-02-16,000300,沪深300,CAPM市场基准,4125.409,4093.488,4167.9,4068.859,15931058500
2023-02-17,000300,沪深300,CAPM市场基准,4086.224,4034.507,4104.64,4032.929,11614258900
2023-02-20,000300,沪深300,CAPM市场基准,4039.962,4133.49,4134.862,4035.476,16179448100
2023-02-21,000300,沪深300,CAPM市场基准,4130.063,4144.354,4151.799,4116.272,14577617300
2023-02-22,000300,沪深300,CAPM市场基准,4118.967,4106.951,4134.876,4101.86,10429029500
2023-02-23,000300,沪深300,CAPM市场基准,4106.214,4103.646,4132.39,4088.207,10356490600
2023-02-24,000300,沪深300,CAPM市场基准,4100.99,4061.046,4102.609,4048.237,10098942500
2023-02-27,000300,沪深300,CAPM市场基准,4040.457,4043.844,4067.03,4034.524,9378763000
2023-02-28,000300,沪深300,CAPM市场基准,4058.13,4069.459,4074.264,4026.448,11032359100
2023-03-01,000300,沪深300,CAPM市场基准,4068.733,4126.942,4135.481,4061.217,15601579400
2023-03-02,000300,沪深300,CAPM市场基准,4119.992,4117.738,4137.253,4113.826,14821763700
2023-03-03,000300,沪深300,CAPM市场基准,4126.018,4130.551,4135.212,4100.383,16033174100
2023-03-06,000300,沪深300,CAPM市场基准,4131.153,4109.01,4132.837,4088.448,16297180700
2023-03-07,000300,沪深300,CAPM市场基准,4103.642,4048.852,4124.961,4046.568,19591206800
2023-03-08,000300,沪深300,CAPM市场基准,4030.739,4034.108,4037.287,4011.523,11793649300
2023-03-09,000300,沪深300,CAPM市场基准,4035.843,4019.851,4043.849,4000.89,11653962900
2023-03-10,000300,沪深300,CAPM市场基准,3991.796,3967.135,4004.361,3966.428,12385540900
2023-03-13,000300,沪深300,CAPM市场基准,3962.643,4008.686,4008.686,3962.643,14356137000
2023-03-14,000300,沪深300,CAPM市场基准,3999.88,3984.696,4001.942,3946.941,15054417400
2023-03-15,000300,沪深300,CAPM市场基准,4011.844,3986.902,4018.75,3986.902,14202600700
2023-03-16,000300,沪深300,CAPM市场基准,3958.196,3939.151,3981.321,3936.476,15251564400
2023-03-17,000300,沪深300,CAPM市场基准,3971.159,3958.819,4004.215,3945.25,17743381800
2023-03-20,000300,沪深300,CAPM市场基准,3962.663,3939.077,3979.549,3935.016,20526497000
2023-03-21,000300,沪深300,CAPM市场基准,3948.157,3982.378,3982.705,3948.157,14509067900
2023-03-22,000300,沪深300,CAPM市场基准,3993.785,3999.443,4016.45,3986.709,14922897000
2023-03-23,000300,沪深300,CAPM市场基准,3985.993,4039.09,4039.09,3983.999,15888742100
2023-03-24,000300,沪深300,CAPM市场基准,4035.156,4027.046,4037.842,4017.003,15944233000
2023-03-27,000300,沪深300,CAPM市场基准,4023.303,4012.477,4023.303,3987.03,16848227900
2023-03-28,000300,沪深300,CAPM市场基准,4015.697,3999.515,4023.783,3994.6,13189511700
2023-03-29,000300,沪深300,CAPM市场基准,4013.593,4006.144,4017.757,3992.666,13374351000
2023-03-30,000300,沪深300,CAPM市场基准,4009.557,4038.526,4040.502,3983.896,14990103700
2023-03-31,000300,沪深300,CAPM市场基准,4045.454,4050.926,4063.568,4039.959,13884254600
2023-04-03,000300,沪深300,CAPM市场基准,4059.623,4090.568,4094.938,4059.061,18212431300
2023-04-04,000300,沪深300,CAPM市场基准,4089.293,4103.105,4103.158,4080.068,19714663100
2023-04-06,000300,沪深300,CAPM市场基准,4084.132,4096.64,4098.833,4078.405,15070337400
2023-04-07,000300,沪深300,CAPM市场基准,4096.901,4123.28,4131.313,4092.185,12867673800
2023-04-10,000300,沪深300,CAPM市场基准,4132.01,4104.812,4132.295,4099.052,15245300200
2023-04-11,000300,沪深300,CAPM市场基准,4108.506,4100.148,4116.125,4083.495,15390133300
2023-04-12,000300,沪深300,CAPM市场基准,4102.397,4097.288,4108.245,4090.278,16596527800
2023-04-13,000300,沪深300,CAPM市场基准,4081.387,4068.979,4088.881,4059.574,15644429500
2023-04-14,000300,沪深300,CAPM市场基准,4078.97,4091.999,4098.215,4075.205,15069568200
2023-04-17,000300,沪深300,CAPM市场基准,4090.072,4149.384,4149.384,4089.509,18877309500
2023-04-18,000300,沪深300,CAPM市场基准,4139.309,4162.032,4169.668,4138.462,17018413000
2023-04-19,000300,沪深300,CAPM市场基准,4159.394,4124.559,4159.394,4118.626,16255459200
2023-04-20,000300,沪深300,CAPM市场基准,4122.946,4113.019,4125.823,4094.002,16270667700
2023-04-21,000300,沪深300,CAPM市场基准,4114.264,4032.567,4114.264,4031.912,18080243500
2023-04-24,000300,沪深300,CAPM市场基准,4031.303,3982.643,4033.637,3967.907,17009921700
2023-04-25,000300,沪深300,CAPM市场基准,3985.106,3962.666,3991.687,3925.436,17255540900
